,index,time,ghi,dhi,dni,temp_air,cloud_cover (%),wind_speed,precipitation (mm),This Month Full Load Hours (h),Total Yield (kWh),Daily Value (kWh),poa_global,theoretical_kwh,PR_Daily,Month,Daily Value Imputed,energy_mwh,co2_avoided,trees_saved,cars_offroad,homes_powered,coal_emission_avoided,coal_tonnage_avoided,gas_saved
164,164,2025-06-14,3.399,2.508,1.3945999999999998,13.816666666666668,93.41666666666667,2.045138888888889,15.7,111.82,8388.7,32.7,3.083041715873049,0.032834394274047975,995.9069056390605,6,32.7,0.0327,0.017658,0.8026363636363637,0.0038386956521739134,0.00327,0.02943,0.0070632,7.677391304347827
165,165,2025-06-15,6.861,2.348,7.2271,14.216666666666667,36.375,2.3506944444444446,0.7,111.82,8388.7,80.3,5.867696873441852,0.062490971702155715,1284.9856197264082,6,80.3,0.0803,0.043362,1.971,0.009426521739130436,0.008029999999999999,0.07227,0.0173448,18.85304347826087
166,166,2025-06-16,7.106,1.805,7.419899999999999,14.979166666666666,71.04166666666667,1.306712962962963,0.8999999999999999,111.82,8388.7,92.6,5.4666710641655,0.05822004683336257,1590.5174426437638,6,92.6,0.09259999999999999,0.050004,2.272909090909091,0.010870434782608697,0.00926,0.08334,0.0200016,21.74086956521739
167,167,2025-06-17,7.04,1.659,8.051,16.958333333333332,60.208333333333336,2.1932870370370368,2.5,111.82,8388.7,82.7,5.647797046754632,0.06014903854793682,1374.9180701216162,6,82.7,0.08270000000000001,0.04465800000000001,2.0299090909090913,0.00970826086956522,0.008270000000000001,0.07443000000000001,0.017863200000000003,19.41652173913044
168,168,2025-06-18,6.057,2.371,6.24,15.654166666666667,84.875,1.6689814814814814,2.2,111.82,8388.7,79.4,5.405081039082244,0.0575641130662259,1379.3315969040038,6,79.4,0.07940000000000001,0.04287600000000001,1.9489090909090916,0.009320869565217394,0.007940000000000001,0.07146000000000001,0.017150400000000003,18.64173913043479
169,169,2025-06-19,3.98,2.673,2.1975,14.85,94.66666666666667,2.1493055555555554,22.5,111.82,8388.7,34.5,3.6510647962737037,0.03888384008031494,887.2580467551539,6,34.5,0.0345,0.018630000000000004,0.846818181818182,0.0040500000000000015,0.0034500000000000004,0.031050000000000005,0.007452000000000002,8.100000000000001
170,170,2025-06-20,6.58,2.751,5.977600000000001,14.216666666666667,95.58333333333333,2.020833333333333,2.4000000000000004,111.82,8388.7,,5.647841512589633,0.060149512109079595,,6,68.40423310492291,0.06840423310492291,0.03693828587665837,1.6790129943935626,0.008030062147099646,0.006840423310492292,0.06156380979443062,0.014775314350663349,16.06012429419929
171,171,2025-06-21,5.341,3.366,2.6115999999999997,12.916666666666666,100.0,4.601851851851852,1.9,111.82,8388.7,,4.529922748704719,0.04824367727370525,,6,54.86448069744291,0.05486448069744291,0.02962681957661917,1.3466736171190534,0.006440612951438951,0.005486448069744291,0.04937803262769862,0.011850727830647669,12.881225902877901
172,172,2025-06-22,6.113,2.588,5.6879,11.395833333333334,61.708333333333336,1.3356481481481481,0.1,111.82,8388.7,,5.352357526397278,0.057002607656131014,,6,64.82545784623015,0.06482545784623014,0.03500574723696428,1.5911703289529218,0.007609945051513974,0.006482545784623014,0.05834291206160713,0.01400229889478571,15.219890103027947
173,173,2025-06-23,6.228,2.454,5.5728,10.25,54.583333333333336,2.427083333333333,0.8,111.82,8388.7,,5.175761707667849,0.05512186218666258,,6,62.68660506100321,0.06268660506100321,0.03385076673294173,1.5386712151337152,0.007358862333248203,0.006268660506100321,0.05641794455490289,0.013540306693176693,14.717724666496409
174,174,2025-06-24,7.88,1.656,9.99,11.691666666666668,30.625,2.855324074074074,0.0,111.82,8388.7,,6.670524423238743,0.0710410851074926,,6,80.79052972045713,0.08079052972045712,0.04362688604904685,1.983040274956675,0.009484105662836272,0.008079052972045713,0.07271147674841141,0.017450754419618738,18.96821132567254
175,175,2025-06-25,5.713,2.625,4.6747,16.0625,68.79166666666667,2.969907407407408,0.30000000000000004,111.82,8388.7,,4.8844383698909954,0.052019268639339096,,6,59.158221790727126,0.05915822179072713,0.03194543976699265,1.4520654439542113,0.006944660818911446,0.005915822179072713,0.05324239961165442,0.01277817590679706,13.889321637822892
176,176,2025-06-26,7.556,1.555,9.5342,17.429166666666667,52.375,1.5069444444444444,0.30000000000000004,111.82,8388.7,89.8,6.3547957114606834,0.06767857432705628,1326.8601014856204,6,89.8,0.08979999999999999,0.048492,2.2041818181818185,0.010541739130434784,0.008979999999999998,0.08081999999999999,0.0193968,21.083478260869565
177,177,2025-06-27,6.617,2.467,7.628100000000001,16.929166666666667,50.25,1.5474537037037035,3.3000000000000003,111.82,8388.7,78.6,6.239175697593211,0.06644722117936769,1182.8937103001958,6,78.6,0.07859999999999999,0.042443999999999996,1.9292727272727273,0.00922695652173913,0.007859999999999999,0.07074,0.0169776,18.45391304347826
178,178,2025-06-28,3.655,2.998,0.9439,16.429166666666667,100.0,3.3136574074074074,6.7,111.82,8388.7,56.3,3.332386132904425,0.03548991231543212,1586.366275002573,6,56.3,0.056299999999999996,0.030402,1.381909090909091,0.006609130434782609,0.00563,0.05067,0.0121608,13.218260869565217
179,179,2025-06-29,7.392,1.735,8.7157,17.566666666666666,53.25,4.34375,0.1,111.82,8388.7,93.6,6.12366684278797,0.06521705187569188,1435.2074696416505,6,93.6,0.09359999999999999,0.050544,2.2974545454545456,0.010987826086956523,0.009359999999999999,0.08424,0.0202176,21.975652173913044
180,180,2025-06-30,7.76,1.395,10.2821,19.166666666666668,20.125,3.0057870370370368,0.0,111.82,8388.7,92.1,6.604625323285087,0.07033925969298618,1309.36834425034,6,92.1,0.09209999999999999,0.049733999999999993,2.2606363636363636,0.010811739130434782,0.00921,0.08288999999999999,0.019893599999999997,21.623478260869565
181,181,2025-07-01,7.312,1.757,8.7422,20.345833333333335,42.166666666666664,1.6979166666666665,1.1,0.04,8388.7,74.5,6.163712227511345,0.06564353522299582,1134.9175474312608,7,74.5,0.0745,0.04023,1.8286363636363638,0.008745652173913045,0.00745,0.06705,0.016092000000000002,17.49130434782609
182,182,2025-07-02,7.643,1.491,9.9311,22.599999999999998,26.458333333333332,2.740740740740741,0.0,0.04,8388.7,86.0,6.523384095660078,0.06947404061877982,1237.872437446124,7,86.0,0.086,0.04644,2.1109090909090913,0.010095652173913046,0.0086,0.0774,0.018576000000000002,20.19130434782609
183,183,2025-07-03,5.918,2.876,5.6113,18.945833333333333,61.333333333333336,4.065972222222222,0.2,0.04,8388.7,21.0,5.6118060168525465,0.05976573407947962,351.371907723464,7,21.0,0.021,0.011340000000000001,0.5154545454545455,0.0024652173913043483,0.0021000000000000003,0.0189,0.004536,4.930434782608697
184,184,2025-07-04,5.486,2.866,5.7278,14.299999999999999,40.916666666666664,5.039351851851851,0.1,0.04,8388.7,43.8,5.655596103181615,0.0602320984988842,727.1870164180216,7,43.8,0.0438,0.023652,1.075090909090909,0.005141739130434783,0.00438,0.03942,0.0094608,10.283478260869567
185,185,2025-07-05,7.232,1.625,9.1539,14.987499999999999,16.958333333333332,2.020833333333333,0.0,0.04,8388.7,86.1,6.257616830898442,0.0666436192490684,1291.9466405060762,7,86.1,0.0861,0.046494,2.1133636363636366,0.010107391304347827,0.00861,0.07749,0.0185976,20.214782608695653
186,186,2025-07-06,3.237,2.308,1.7144,15.783333333333333,99.375,2.3125000000000004,14.799999999999999,0.04,8388.7,32.6,3.0732578243299846,0.032730195829114336,996.0221494000803,7,32.6,0.032600000000000004,0.017604,0.8001818181818183,0.003826956521739131,0.0032600000000000003,0.029340000000000005,0.0070416,7.653913043478263
187,187,2025-07-07,6.559,1.982,6.966099999999999,15.799999999999999,60.583333333333336,1.7025462962962963,0.5,0.04,8388.7,75.9,5.47746970312266,0.058335052338256324,1301.1045153417053,7,75.9,0.07590000000000001,0.04098600000000001,1.8630000000000004,0.008910000000000003,0.007590000000000001,0.06831000000000001,0.016394400000000003,17.820000000000007
188,188,2025-07-08,7.284,1.61,8.7194,21.320833333333333,61.375,2.9895833333333335,0.0,0.04,8388.7,85.7,6.02889396547287,0.06420772073228606,1334.7304502105899,7,85.7,0.0857,0.046278,2.1035454545454546,0.010060434782608697,0.00857,0.07713,0.0185112,20.120869565217394
189,189,2025-07-09,5.991,2.654,6.4947,21.1875,78.33333333333333,3.5682870370370368,2.3,0.04,8388.7,74.0,5.857746221228341,0.06238499725608183,1186.1826281123358,7,74.0,0.074,0.03996,1.8163636363636366,0.008686956521739132,0.0073999999999999995,0.06659999999999999,0.015984,17.37391304347826
190,190,2025-07-10,5.786,2.501,5.1456,17.120833333333334,68.70833333333333,3.7777777777777777,0.1,0.04,8388.7,54.3,5.029948818213567,0.05356895491397449,1013.6468050795369,7,54.3,0.054299999999999994,0.029321999999999997,1.3328181818181817,0.0063743478260869565,0.005429999999999999,0.04887,0.0117288,12.748695652173913
191,191,2025-07-11,7.795,1.429,10.9412,17.820833333333333,27.375,3.4652777777777777,0.1,0.04,8388.7,10.1,6.99074476997097,0.07445143180019083,135.6589088455128,7,10.1,0.0101,0.0054540000000000005,0.24790909090909094,0.0011856521739130436,0.00101,0.009089999999999999,0.0021816,2.3713043478260873
192,192,2025-07-12,7.621,1.542,9.9449,22.120833333333334,58.166666666666664,5.034722222222222,0.1,0.04,8388.7,,6.588890637158094,0.07017168528573371,,7,62.91175683972767,0.06291175683972768,0.03397234869345295,1.5441976678842249,0.007385293194228902,0.006291175683972768,0.05662058115575491,0.01358893947738118,14.770586388457806
193,193,2025-07-13,6.655,2.073,7.2618,20.829166666666666,71.20833333333333,3.6793981481481475,1.1,0.04,8388.7,,5.711891911881318,0.06083164886153603,,7,54.53803604335989,0.05453803604335989,0.029450539463414343,1.338660884700652,0.006402291187698771,0.005453803604335989,0.0490842324390239,0.011780215785365738,12.804582375397542
194,194,2025-07-14,5.916,2.773,4.5817,16.783333333333335,93.45833333333333,3.0486111111111107,0.2,0.04,8388.7,,4.998514801615189,0.053234182637201755,,7,47.726599981120465,0.047726599981120464,0.025772363989805053,1.1714710904456842,0.005602687823870664,0.004772659998112046,0.04295393998300842,0.010308945595922022,11.205375647741329
195,195,2025-07-15,7.859,1.197,11.0443,14.625,9.25,1.5787037037037037,0.0,0.04,8388.7,,6.8190387522922675,0.07262276271191265,,7,65.10924698697464,0.06510924698697464,0.0351589933729663,1.5981360624075593,0.007643259428905719,0.006510924698697464,0.058598322288277174,0.01406359734918652,15.286518857811435
196,196,2025-07-16,6.59,3.207,6.3039,16.579166666666666,83.95833333333333,3.581018518518518,0.0,0.04,8388.7,3.2,6.280082946231261,0.06688288337736292,47.84482723247944,7,3.2,0.0032,0.0017280000000000002,0.07854545454545456,0.00037565217391304355,0.00032,0.00288,0.0006912000000000001,0.7513043478260871
197,197,2025-07-17,6.912,1.71,7.7946,17.670833333333334,60.833333333333336,2.9768518518518516,0.0,0.04,8388.7,,5.637173219812011,0.06003589479099791,,7,53.8246103021073,0.0538246103021073,0.029065289563137944,1.3211495255971792,0.006318541209377814,0.00538246103021073,0.04844214927189657,0.011626115825255178,12.637082418755629
198,198,2025-07-18,7.51,1.413,10.0176,18.537499999999998,38.791666666666664,2.7997685185185186,0.0,0.04,8388.7,,6.4853497174323875,0.06906897449065492,,7,61.92313196742974,0.06192313196742974,0.033438491262412065,1.5199314210187302,0.0072692372309591455,0.006192313196742974,0.055730818770686766,0.013375396504964826,14.53847446191829
199,199,2025-07-19,3.264,2.305,1.9124,17.883333333333333,97.375,3.7430555555555554,8.2,0.04,8388.7,,3.1666951822867526,0.03372530369135392,,7,30.236100166854403,0.030236100166854404,0.01632749409010138,0.7421588222773354,0.003549455236978561,0.0030236100166854403,0.027212490150168963,0.006530997636040552,7.098910473957122
200,200,2025-07-20,4.627,2.388,3.0462,16.329166666666666,95.83333333333333,3.275462962962963,5.3,0.04,8388.7,,3.8352709099722473,0.04084563519120443,,7,36.61976563124821,0.036619765631248205,0.01977467344087403,0.8988487927670015,0.00429884205236392,0.0036619765631248206,0.03295778906812338,0.007909869376349613,8.597684104727842
201,201,2025-07-21,4.594,2.66,3.6142,15.154166666666667,50.041666666666664,3.134259259259259,2.1,0.04,8388.7,,4.371508825731555,0.04655656899404106,,7,41.73984899918869,0.041739848999188686,0.022539518459561893,1.0245235663437224,0.004899895317296064,0.004173984899918869,0.03756586409926982,0.009015807383824757,9.799790634592128
202,202,2025-07-22,5.439,2.779,3.8214,12.266666666666666,94.04166666666667,1.4733796296296295,0.1,0.04,8388.7,,4.5980245100706005,0.04896896103225189,,7,43.902656129899995,0.04390265612989999,0.023707434310146,1.0776106504611818,0.005153790067423044,0.004390265612989999,0.039512390516909995,0.009482973724058399,10.307580134846088
203,203,2025-07-23,5.142,2.854,4.1563,13.666666666666666,61.416666666666664,2.3460648148148144,0.0,0.04,8388.7,,4.827702775958921,0.051415034563962514,,7,46.09566008316772,0.04609566008316772,0.024891656444910572,1.131438929314117,0.005411229661937082,0.004609566008316772,0.041486094074850946,0.009956662577964228,10.822459323874163
204,204,2025-07-24,6.132,2.257,6.4816,17.754166666666666,68.41666666666667,2.1759259259259256,0.4,0.04,8388.7,,5.445075845202621,0.05799005775140792,,7,51.99043456805862,0.051990434568058616,0.028074834666751654,1.2761288484887117,0.0061032249275547075,0.005199043456805862,0.04679139111125276,0.011229933866700662,12.206449855109415
205,205,2025-07-25,5.189,2.341,4.2414,18.941666666666666,89.0,3.0370370370370363,0.30000000000000004,0.04,8388.7,,4.385347314629717,0.04670394890080649,,7,41.87198105244826,0.041871981052448264,0.022610869768322064,1.027766807651003,0.004915406471374362,0.004187198105244826,0.03768478294720344,0.009044347907328826,9.830812942748725
206,206,2025-07-26,6.666,1.613,8.302200000000001,16.054166666666667,58.583333333333336,2.5185185185185186,0.9,0.04,8388.7,,5.7473699364339375,0.061209489823021435,,7,54.87678576265573,0.05487678576265573,0.029633464311834095,1.3469756505379136,0.006442057459094369,0.005487678576265573,0.049389107186390155,0.011853385724733639,12.884114918188738
207,207,2025-07-27,4.609,2.209,3.4484,15.179166666666667,74.54166666666667,1.1435185185185184,7.4,0.04,8388.7,,3.850542466527391,0.04100827726851671,,7,36.76558083830949,0.03676558083830949,0.019853413652687127,0.9024278933039603,0.004315959489714593,0.003676558083830949,0.033089022754478545,0.00794136546107485,8.631918979429187
208,208,2025-07-28,5.465,2.27,6.1878,13.791666666666666,33.416666666666664,2.0405092592592595,0.30000000000000004,0.04,8388.7,,5.275497588177792,0.05618404931409349,,7,50.37127488568568,0.05037127488568568,0.02720048843827027,1.236385838103194,0.005913149660493537,0.005037127488568568,0.04533414739711711,0.010880195375308108,11.826299320987074
209,209,2025-07-29,6.448,1.432,8.388399999999999,16.983333333333334,16.791666666666668,1.6944444444444446,0.2,0.04,8388.7,,5.5910263714758,0.05954443085621726,,7,53.38399298709602,0.05338399298709602,0.028827356213031854,1.3103343733196298,0.006266816568050403,0.005338399298709602,0.04804559368838642,0.011530942485212742,12.533633136100807
210,210,2025-07-30,6.728,1.306,9.339799999999999,20.420833333333334,7.708333333333333,2.3796296296296293,0.0,0.04,8388.7,,5.937338311623297,0.06323265301878811,,7,56.69063347774026,0.05669063347774026,0.030612942077979745,1.3914973671808977,0.006654987408256467,0.005669063347774026,0.051021570129966234,0.012245176831191898,13.309974816512934
211,211,2025-07-31,7.064,1.164,9.979899999999999,22.7375,13.666666666666666,3.533564814814815,0.0,0.04,8388.7,,6.11355723127573,0.06510938451308651,,7,58.37319924400331,0.05837319924400331,0.03152152759176179,1.4327967087164453,0.006852505998209086,0.005837319924400331,0.052535879319602984,0.012608611036704718,13.705011996418172
212,212,2025-08-01,7.15,1.092,10.4677,23.27916666666667,28.083333333333332,3.3298611111111107,0.0,,,,6.273845354639322,0.06681645302690878,,8,62.41896235727438,0.06241896235727438,0.033706239672928164,1.5321018033149165,0.007327443407158297,0.006241896235727438,0.056177066121546944,0.013482495869171265,14.654886814316594
213,213,2025-08-02,6.633,1.344,9.2637,23.4375,51.916666666666664,1.4432870370370372,0.0,,,,5.89668574135343,0.06279970314541403,,8,58.666572814078556,0.058666572814078555,0.03167994931960242,1.4399976963455645,0.006886945504261396,0.005866657281407855,0.0527999155326707,0.012671979727840968,13.773891008522794
214,214,2025-08-03,4.898,1.994,5.0693,21.0625,64.25,1.9780092592592593,14.500000000000002,,,,4.414822990625229,0.047017864850158686,,8,43.9234081315203,0.0439234081315203,0.02371864039102096,1.07812001777368,0.005156226171961079,0.00439234081315203,0.03953106731836827,0.009487456156408385,10.312452343922159
215,215,2025-08-04,2.891,2.277,1.2024000000000001,18.55,99.75,2.1747685185185186,24.099999999999998,,,,2.757465060126129,0.029367002890343268,,8,27.434228620607602,0.0274342286206076,0.014814483455128105,0.673385611596732,0.0032205398815495882,0.00274342286206076,0.024690805758546843,0.005925793382051242,6.441079763099177
216,216,2025-08-05,6.485,1.525,8.4151,18.370833333333334,58.208333333333336,1.5879629629629628,0.2,,,,5.609171927210364,0.05973768102479038,,8,55.80607611265419,0.05580607611265419,0.030135281100833262,1.3697855045833303,0.006551148065398535,0.005580607611265419,0.05022546850138877,0.012054112440333305,13.102296130797072
217,217,2025-08-06,6.097,1.752,7.5311,18.829166666666666,38.958333333333336,1.7048611111111112,0.2,,,,5.373496849164983,0.057227741443607066,,8,53.46132692080739,0.053461326920807385,0.02886911653723599,1.312232569874363,0.006275894899399129,0.005346132692080738,0.04811519422872665,0.011547646614894396,12.551789798798257
218,218,2025-08-07,2.984,2.036,2.1388000000000003,17.891666666666666,91.75,2.4178240740740744,6.4,,,,2.9786804199619468,0.03172294647259473,,8,29.63511698140091,0.029635116981400908,0.016002963169956492,0.7274074168162042,0.003478905036947064,0.0029635116981400907,0.02667160528326082,0.006401185267982596,6.957810073894127
219,219,2025-08-08,3.322,2.219,1.9884000000000002,16.287499999999998,92.91666666666667,3.894675925925926,2.5,,,,3.0791137692388233,0.03279256164239347,,8,30.63433597606304,0.030634335976063038,0.01654254142707404,0.7519337012306382,0.0035962046580595743,0.003063433597606304,0.027570902378456736,0.006617016570829616,7.192409316119149
220,220,2025-08-09,5.74,1.687,6.4913,16.783333333333335,62.416666666666664,3.207175925925926,1.2999999999999998,,,,4.769472290222972,0.05079487989087466,,8,47.45184085982397,0.047451840859823964,0.025623994064304944,1.1647270029229522,0.005570433492240206,0.004745184085982396,0.04270665677384157,0.010249597625721977,11.140866984480411
221,221,2025-08-10,5.214,1.959,5.3321000000000005,19.675,80.41666666666667,3.572916666666666,0.2,,,,4.450577877936942,0.047398654400028425,,8,44.27913621199459,0.04427913621199459,0.023910733554477082,1.0868515252035038,0.0051979855553211055,0.004427913621199459,0.039851222590795134,0.009564293421790833,10.395971110642211
222,222,2025-08-11,5.759,1.382,7.254,18.316666666666666,50.166666666666664,4.702546296296297,2.0,,,,4.8206186730357174,0.05133958886783038,,8,47.96070009415919,0.047960700094159196,0.025898778050845967,1.1772171841293622,0.005630169141488254,0.00479607000941592,0.04316463008474328,0.010359511220338386,11.260338282976507
223,223,2025-08-12,5.618,1.467,6.8365,19.008333333333333,68.54166666666667,2.729166666666667,0.0,,,,4.6856303054113715,0.049901962752631104,,8,46.61769060617695,0.04661769060617695,0.025173552927335557,1.14425240578798,0.005472511505942513,0.004661769060617695,0.04195592154555926,0.010069421170934224,10.945023011885025
224,224,2025-08-13,2.063,1.478,1.626,16.425,91.66666666666667,2.6701388888888884,13.0,,,,2.1765616459283477,0.0231803815291369,,8,21.6547765789326,0.0216547765789326,0.011693579352623605,0.5315263342101639,0.0025420824679616536,0.00216547765789326,0.01948929892103934,0.0046774317410494416,5.084164935923307
225,225,2025-08-14,4.437,2.084,4.2475,12.170833333333334,44.083333333333336,4.557870370370371,0.4,,,,4.002474734370196,0.042626355921042594,,8,39.82092411567859,0.039820924115678585,0.02150329902246644,0.9774226828393836,0.004674630222275313,0.003982092411567858,0.03583883170411073,0.008601319608986576,9.349260444550627
226,226,2025-08-15,2.158,1.557,1.7550999999999999,10.783333333333333,90.41666666666667,2.9710648148148144,3.4,,,,2.3045413357270235,0.0245433652254928,,8,22.92805620067719,0.02292805620067719,0.012381150348365682,0.5627795612893493,0.002691554423557757,0.0022928056200677187,0.02063525058060947,0.004952460139346273,5.383108847115515
227,227,2025-08-16,3.347,2.225,2.1388000000000003,13.112499999999999,93.08333333333333,4.032407407407407,4.6,,,,3.121009202761726,0.03323874800941238,,8,31.051156815625806,0.031051156815625806,0.016767624680437937,0.7621647582017245,0.003645135800095204,0.0031051156815625806,0.027946041134063227,0.006707049872175175,7.290271600190408
228,228,2025-08-17,6.025,1.181,8.833,15.670833333333334,20.666666666666668,1.6770833333333335,6.4,,,,5.2659345794645915,0.0560822032712979,,8,52.3911817571994,0.052391181757199395,0.028291238148887676,1.2859653704039853,0.00615026916280167,0.0052391181757199395,0.047152063581479456,0.011316495259555071,12.300538325603338
229,229,2025-08-18,4.62,2.166,5.0756000000000006,16.825,67.20833333333333,1.9780092592592593,1.0,,,,4.420449708380984,0.04707778939425748,,8,43.97938877240935,0.04397938877240935,0.023748869937101052,1.0794940880500479,0.005162797812413272,0.004397938877240935,0.039581449895168416,0.00949954797484042,10.325595624826546
230,230,2025-08-19,5.617,1.483,6.7886999999999995,15.641666666666666,60.208333333333336,1.4016203703703705,0.0,,,,4.566406206825592,0.04863222610269255,,8,45.43152102419917,0.04543152102419917,0.024533021353067556,1.1151373342303434,0.005333265511536425,0.004543152102419917,0.04088836892177926,0.009813208541227022,10.666531023072851
231,231,2025-08-20,4.804,2.235,5.2906,17.295833333333334,82.20833333333333,2.8541666666666665,0.4,,,,4.559028977658503,0.04855365861206306,,8,45.35812441276677,0.04535812441276677,0.02449338718289406,1.1133357810406392,0.005324649387585666,0.004535812441276677,0.0408223119714901,0.009797354873157624,10.649298775171331
232,232,2025-08-21,4.672,1.72,5.7348,12.904166666666667,46.041666666666664,4.939814814814815,1.2,,,,4.2619478760430916,0.045389744879858925,,8,42.402442044045706,0.0424024420440457,0.02289731870378468,1.0407872138083947,0.0049776779790836265,0.00424024420440457,0.038162197839641136,0.009158927481513871,9.955355958167253
233,233,2025-08-22,5.577,1.303,7.6286000000000005,14.200000000000001,43.958333333333336,3.278935185185185,0.1,,,,4.718831475334927,0.05025555521231697,,8,46.948011559042556,0.04694801155904255,0.02535192624188298,1.1523602837219538,0.005511288313452822,0.004694801155904255,0.0422532104031383,0.010140770496753191,11.022576626905643
234,234,2025-08-23,5.845,1.151,8.652,15.0,10.708333333333334,1.4525462962962963,0.0,,,,5.014751482438499,0.05340710328797002,,8,49.89214211057161,0.049892142110571615,0.026941756739708674,1.2246253063503942,0.005856903639067103,0.004989214211057162,0.04490292789951445,0.01077670269588347,11.713807278134206
235,235,2025-08-24,5.821,1.027,8.8805,16.879166666666666,2.1666666666666665,1.7881944444444444,0.0,,,,4.974792695071505,0.05298154220251153,,8,49.49458911021619,0.04949458911021619,0.026727078119516745,1.2148671872507613,0.005810234373807988,0.004949458911021619,0.04454513019919457,0.010690831247806698,11.620468747615977
236,236,2025-08-25,5.275,1.82,6.606599999999999,18.804166666666667,59.916666666666664,1.3819444444444446,0.0,,,,4.682756691327628,0.049871358762639234,,8,46.58910080212801,0.04658910080212801,0.025158114433149126,1.143550656052233,0.005469155311554158,0.004658910080212801,0.041930190721915214,0.010063245773259651,10.938310623108316
237,237,2025-08-26,5.524,1.151,7.9228000000000005,20.099999999999998,16.0,1.2893518518518519,0.0,,,,4.6161899751176945,0.049162423235003444,,8,45.926823503519955,0.04592682350351995,0.024800484691900777,1.1272947587227626,0.005391409715630604,0.0045926823503519955,0.04133414115316796,0.009920193876760311,10.782819431261208
238,238,2025-08-27,5.629,0.971,8.7736,21.4875,6.416666666666667,1.5486111111111112,0.0,,,,4.793845456693145,0.05105445411378199,,8,47.69433133806061,0.04769433133806061,0.02575493892255273,1.170679041934215,0.005598899765772333,0.004769433133806061,0.04292489820425455,0.010301975569021092,11.197799531544666
239,239,2025-08-28,5.68,0.954,9.072700000000001,22.670833333333334,8.916666666666666,2.6909722222222223,0.0,,,,4.880115278129075,0.051973227712074646,,8,48.55263632206793,0.04855263632206793,0.026218423613916686,1.1917465279053039,0.005699657307373193,0.004855263632206793,0.04369737268986114,0.010487369445566674,11.399314614746386
240,240,2025-08-29,5.539,0.97,8.7426,21.708333333333332,3.4583333333333335,0.7164351851851851,0.0,,,,4.7234451458521995,0.05030469080332592,,8,46.99391331626925,0.04699391331626925,0.025376713190785397,1.1534869632175182,0.005516676780605521,0.004699391331626925,0.04229452198464233,0.010150685276314159,11.033353561211042
241,241,2025-08-30,4.476,1.815,5.722,20.974999999999998,30.708333333333332,1.7835648148148149,0.0,,,,4.188476554295518,0.044607275303247255,,8,41.671470302271764,0.041671470302271765,0.022502593963226753,1.0228451801466707,0.004891868252875382,0.004167147030227176,0.03750432327204459,0.009001037585290701,9.783736505750763
242,242,2025-08-31,5.155,1.096,7.576899999999999,20.5125,28.166666666666668,2.944444444444444,0.0,,,,4.288848557172484,0.04567623713388695,,8,42.670078956957326,0.042670078956957326,0.023041842636756956,1.0473564834889526,0.005009096225381948,0.004267007895695733,0.0384030710612616,0.009216737054702783,10.018192450763895
243,243,2025-09-01,4.074,2.278,4.485399999999999,17.554166666666667,46.5,1.9583333333333333,0.0,,,,4.061248430600858,0.043252295785899134,,9,40.40566806858885,0.040405668068588856,0.021819060757037982,0.991775488956272,0.004743274077616953,0.004040566806858886,0.03636510126172997,0.008727624302815193,9.486548155233905
244,244,2025-09-02,4.909,1.435,6.1417,14.916666666666666,74.41666666666667,2.241898148148148,0.0,,,,3.9576963201720976,0.04214946580983283,,9,39.37542028313946,0.039375420283139465,0.021262726952895314,0.9664875887679689,0.00462233194628159,0.003937542028313946,0.03543787825482552,0.008505090781158126,9.24466389256318
245,245,2025-09-03,4.602,1.695,5.9394,17.170833333333334,62.958333333333336,3.1863425925925926,0.0,,,,4.091316434040039,0.043572520022526415,,9,40.704816910923775,0.04070481691092377,0.021980601131898838,0.9991182332681291,0.004778391550412792,0.004070481691092377,0.03663433521983139,0.008792240452759535,9.556783100825582
246,246,2025-09-04,5.377,0.912,8.7859,16.579166666666666,16.333333333333332,4.819444444444444,0.0,,,,4.509269044962723,0.04802371532885301,,9,44.86305907559814,0.044863059075598136,0.024226051900822995,1.101184177310136,0.005266533021918042,0.004486305907559813,0.04037675316803832,0.009690420760329197,10.533066043836085
247,247,2025-09-05,5.396,0.859,9.211200000000002,12.395833333333334,0.25,2.0694444444444446,0.0,,,,4.600554911731612,0.04899590980994166,,9,45.771269074332785,0.045771269074332786,0.024716485300139705,1.1234766045518048,0.005373148978291241,0.004577126907433279,0.04119414216689951,0.009886594120055882,10.746297956582481
248,248,2025-09-06,5.303,0.857,9.0619,14.608333333333334,34.375,2.2465277777777777,0.0,,,,4.504817314605542,0.047976304400549015,,9,44.81876847328289,0.04481876847328289,0.02420213497557276,1.1000970443442164,0.005261333690341905,0.004481876847328288,0.0403368916259546,0.009680853990229105,10.52266738068381
249,249,2025-09-07,4.504,1.59,5.8906,16.599999999999998,50.75,1.071759259259259,0.0,,,,3.8885461415251634,0.041413016407242986,,9,38.68743992118011,0.03868743992118011,0.02089121755743726,0.94960079806533,0.004541569034225492,0.003868743992118011,0.0348186959290621,0.008356487022974904,9.083138068450982
250,250,2025-09-08,4.904,0.917,7.8492,17.433333333333334,29.041666666666668,1.2638888888888888,0.0,,,,4.013357896604795,0.042742261598841064,,9,39.92920152059536,0.03992920152059536,0.021561768821121496,0.9800804009600681,0.00468734104806989,0.0039929201520595365,0.03593628136853583,0.008624707528448598,9.374682096139782
