,time,ghi,dhi,dni,temp_air,cloud_cover (%),wind_speed,precipitation (mm),Energy per inverter | Primo 7.6-1 208-240 (1),Energy per inverter | Primo 7.6-1 208-240 (2),Energy per inverter | Primo 7.6-1 208-240 (3),Total system,poa_global,theoretical_kwh,PR_Daily,Month,Daily Value Imputed,energy_mwh,co2_avoided,trees_saved,cars_offroad,homes_powered,coal_emission_avoided,coal_tonnage_avoided,gas_saved
82,2025-11-10,1.3,0.541,2.9868,6.366666666666667,77.66666666666667,4.3429166666666665,0.0,9.11239,9.05793,8.86132,27.03163,0.5265307436087194,0.012123370371590765,2229.7124620843415,11,27.03163,0.02703163,0.014597080200000001,0.6635036454545455,0.005329565217391304,0.002703163,0.024328467000000003,0.00583883208,6.346556608695653
83,2025-11-11,1.486,0.404,4.4511,5.008333333333334,53.291666666666664,3.17375,0.0,12.24797,11.71711,11.98647,35.95155,0.4018229128114972,0.009251972567484723,3885.8253996935405,11,35.95155,0.03595155,0.019413837,0.8824471363636364,0.006221739130434783,0.003595155,0.032356395,0.0077655347999999996,8.440798695652175
84,2025-11-12,1.496,0.407,4.4176,1.2416666666666665,77.5,1.9345833333333333,0.0,12.1862,11.72216,12.08953,35.9979,0.40478941916244326,0.009320276376215256,3862.3210886604525,11,35.9979,0.0359979,0.019438866000000003,0.8835848181818183,0.004906956521739131,0.00359979,0.03239811,0.007775546400000001,8.451680869565218
85,2025-11-13,1.142,0.666,1.8446,0.8791666666666668,97.625,2.24125,0.0,8.43795,7.94166,7.1449,23.52451,0.6405113330699895,0.014747773443936508,1595.122822399473,11,23.52451,0.02352451,0.0127032354,0.577419790909091,5.869565217391305e-05,0.0023524509999999998,0.021172059,0.00508129416,5.5231458260869575
86,2025-11-14,1.488,0.354,4.8106,-0.30416666666666664,36.708333333333336,4.49125,0.9,10.92014,9.98724,11.10035,32.00773,0.35520577136594006,0.00817861288570077,3913.5890703375035,11,32.00773,0.032007730000000005,0.017284174200000006,0.7856442818181821,2.3478260869565222e-05,0.0032007730000000005,0.028806957000000005,0.006913669680000002,7.51485834782609
87,2025-11-15,1.189,0.504,2.7456,-3.8041666666666667,35.375,2.0,0.0,10.41535,10.0082,10.47202,30.89557,0.49015037611621637,0.011285712410075883,2737.582606873487,11,30.89557,0.03089557,0.0166836078,0.7583458090909091,7.043478260869566e-05,0.003089557,0.027806013,0.00667344312,7.253742521739131
88,2025-11-16,1.344,0.389,4.129,-0.5958333333333333,62.083333333333336,2.151666666666667,0.0,9.71961,8.88436,9.07718,27.68115,0.38544967320028767,0.008874978725436623,3119.0102935867226,11,27.68115,0.027681149999999998,0.014947821,0.6794464090909091,0.0001173913043478261,0.002768115,0.024913035,0.0059791284,6.499052608695653
89,2025-11-17,1.17,0.513,2.851,-0.07083333333333335,86.875,1.9704166666666667,0.0,6.92537,6.53351,5.81105,19.26993,0.49822930076723443,0.011471729650165574,1679.7754643496041,11,19.26993,0.019269929999999998,0.0104057622,0.4729891909090909,0.002054347826086957,0.0019269929999999997,0.017342937,0.00416230488,4.524244434782609
90,2025-11-18,0.707,0.564,0.6137,-2.1374999999999997,79.70833333333333,1.0179166666666666,1.0,3.74346,3.52401,3.01758,10.28506,0.538059168807762,0.012388812361798719,830.1893433880956,11,10.28506,0.01028506,0.0055539324,0.25245147272727275,0.004554782608695652,0.001028506,0.009256554,0.0022215729600000003,2.4147532173913047
91,2025-11-19,1.32,0.334,4.4638,-1.2,41.583333333333336,2.2070833333333333,2.2,7.71236,7.14774,7.83681,22.69691,0.33373205080756896,0.007684180469844276,2953.7190191031477,11,22.69691,0.02269691,0.0122563314,0.5571059727272728,0.006609130434782609,0.002269691,0.020427219,0.004902532560000001,5.328839739130435
92,2025-11-20,1.216,0.46,3.2456,-4.929166666666666,29.541666666666668,1.17875,0.0,8.16027,8.12262,8.21295,24.49584,0.44954998149518627,0.010350888323926664,2366.5447093440744,11,24.49584,0.02449584,0.013227753600000001,0.6012615272727274,0.005763913043478262,0.0024495840000000003,0.022046256,0.00529110144,5.751197217391305
93,2025-11-21,0.512,0.456,0.42169999999999996,0.029166666666666712,83.20833333333333,2.8520833333333333,0.1,6.08518,5.88602,5.35913,17.33032,0.434028166220648,0.00999349852723042,1734.1594590501122,11,17.33032,0.01733032,0.0093583728,0.4253805818181819,0.006843913043478262,0.001733032,0.015597288,0.0037433491200000004,4.068857739130435
94,2025-11-22,0.86,0.485,1.7401,2.254166666666667,64.375,3.3945833333333333,0.0,6.24706,6.25262,6.17323,18.67292,0.4669134295108992,0.010750681714488453,1736.9056675573352,11,18.67292,0.018672920000000003,0.010083376800000002,0.4583353090909092,0.006667826086956523,0.0018672920000000002,0.016805628000000003,0.00403335072,4.384076869565218
95,2025-11-23,0.953,0.469,2.3193,0.8875000000000001,81.95833333333333,2.0866666666666664,0.5,6.89272,6.00615,6.06478,18.96364,0.45354268096162964,0.01044282022914152,1815.9500579240516,11,18.96364,0.01896364,0.0102403656,0.4654711636363637,0.006632608695652175,0.001896364,0.017067276,0.00409614624,4.452332869565218
96,2025-11-24,1.157,0.358,3.806,-3.579166666666667,46.708333333333336,2.1308333333333334,0.0,5.45661,6.36075,6.64121,18.45858,0.3533946232550901,0.00813691120044845,2268.49962415501,11,18.45858,0.018458580000000002,0.009967633200000001,0.4530742363636364,0.004683913043478261,0.0018458580000000001,0.016612722000000003,0.003987053280000001,4.333753565217393
97,2025-11-25,1.173,0.302,4.1618,-5.075,11.416666666666666,1.6645833333333335,0.0,6.06432,6.39087,6.53223,18.98742,0.30141386114155694,0.006940054152784349,2735.918132912875,11,18.98742,0.01898742,0.010253206800000001,0.46605485454545464,0.004460869565217391,0.0018987420000000001,0.017088678000000003,0.00410128272,4.457916000000001
98,2025-11-26,0.641,0.552,0.4173,-9.049999999999999,72.29166666666667,1.0954166666666667,0.0,6.49497,6.74664,6.56244,19.80405,0.525757725966277,0.012105571640373528,1635.9450497943549,11,19.80405,0.01980405,0.010694187,0.48609940909090915,0.006515217391304349,0.001980405,0.017823645,0.004277674800000001,4.649646521739132
99,2025-11-27,0.305,0.289,0.0834,-8.504166666666666,99.95833333333333,1.45,0.5,3.35218,3.10941,2.65032,9.11191,0.27474845232756967,0.006326083114842292,1440.371527623718,11,9.11191,0.009111909999999999,0.0049204313999999996,0.22365597272727272,0.006151304347826087,0.0009111909999999999,0.008200718999999999,0.0019681725599999997,2.139318
100,2025-11-28,0.727,0.673,0.2686,-9.745833333333334,100.0,2.46125,4.1,0.11079,0.0971,0.0831,0.29099,0.6400924898045528,0.014738129577749826,19.744025078956287,11,0.29099,0.00029099000000000003,0.00015713460000000003,0.00714248181818182,0.005986956521739131,2.9099000000000004e-05,0.00026189100000000004,6.285384000000001e-05,0.06831939130434785
101,2025-11-29,0.995,0.48,2.5881999999999996,-15.700000000000001,43.625,1.3525,0.0,0.14525,0.12982,0.1377,0.41276,0.46450918731257573,0.010695324037872055,38.59256611005148,11,0.41276,0.00041276,0.00022289040000000003,0.010131381818181821,0.0055188273212028694,4.1276e-05,0.00037148400000000005,8.915616000000001e-05,0.09690886956521742
102,2025-11-30,0.987,0.417,2.9055,-17.058333333333334,33.666666666666664,2.2391666666666667,0.0,0.15263,0.13822,0.14637,0.43721,0.4055954124971503,0.009338834372746886,46.816335160187755,11,0.43721,0.00043721,0.00023609340000000002,0.010731518181818183,0.005986956521739131,4.3721e-05,0.000393489,9.443736e-05,0.1026493043478261
103,2025-12-01,0.2,0.199,0.0,-8.220833333333333,80.33333333333333,2.1545833333333335,2.0,0.0366,0.02745,0.02082,0.08486,0.1890188925819407,0.004352160001699184,19.498364023121553,12,0.08486,8.486000000000001e-05,4.582440000000001e-05,0.002082927272727273,0.00433272612625983,8.486000000000001e-06,7.637400000000001e-05,1.8329760000000003e-05,0.019923652173913047
104,2025-12-02,0.5,0.469,0.1448,-1.7583333333333335,99.08333333333333,3.7704166666666663,2.8,1.63743,1.45269,1.11381,4.20394,0.4459563694509235,0.010268145406607513,409.41570590681164,12,4.20394,0.004203940000000001,0.0022701276000000005,0.10318761818181821,0.00571186881890165,0.00042039400000000004,0.0037835460000000005,0.0009080510400000002,0.9870120000000002
105,2025-12-03,0.612,0.463,0.6646,-7.391666666666667,99.125,2.4983333333333335,1.4,0.34027,0.28673,0.2055,0.83251,0.442233937586588,0.010182436412931189,81.75941063994797,12,0.83251,0.00083251,0.0004495554,0.020434336363636365,0.005153478260869566,8.325099999999999e-05,0.000749259,0.00017982216,0.1954588695652174
106,2025-12-04,0.344,0.342,0.0088,0.6333333333333333,90.625,3.22,6.800000000000001,0.862,0.75248,0.57966,2.19414,0.32485125168440815,0.007479700070033497,293.3459870657853,12,2.19414,0.00219414,0.0011848356,0.05385616363636364,0.009250434782608697,0.00021941399999999997,0.001974726,0.00047393424,0.5151459130434783
107,2025-12-05,0.478,0.458,0.1161,-8.75,99.83333333333333,3.69375,2.7,0.18126,0.15232,0.10335,0.43693,0.4353247995905163,0.010023353510571638,43.59119924675605,12,0.43693,0.00043693,0.0002359422,0.010724645454545456,0.0061803828053924904,4.3692999999999997e-05,0.000393237,9.437688e-05,0.10258356521739131
108,2025-12-06,0.692,0.639,0.2631,-17.229166666666668,100.0,3.03,1.3,0.08846,0.09058,0.08697,0.26601,0.6077839190817743,0.013994224736857852,19.008555672211372,12,0.26601,0.00026601,0.00014364540000000003,0.006529336363636365,0.00583174976107612,2.6601e-05,0.00023940900000000002,5.745816000000001e-05,0.06245452173913046
109,2025-12-07,0.792,0.556,1.3651000000000002,-16.558333333333334,69.75,2.2254166666666664,1.6,0.03587,0.02888,0.02558,0.09034,0.5320185472774146,0.012249727051062472,7.37485820079268,12,0.09034,9.034e-05,4.8783600000000005e-05,0.002217436363636364,0.006463984185054394,9.034e-06,8.130600000000001e-05,1.951344e-05,0.02121026086956522
110,2025-12-08,0.818,0.492,1.582,-11.645833333333334,94.875,2.17125,0.2,0.0104,0.00414,0.00286,0.0174,0.47274115179401305,0.010884865020057151,1.5985499101677092,12,0.0174,1.74e-05,9.396e-06,0.0004270909090909091,0.005922339751844157,1.7399999999999999e-06,1.566e-05,3.7584e-06,0.004085217391304348
111,2025-12-09,0.6,0.533,0.3487,-13.645833333333334,98.79166666666667,3.0549999999999997,2.8,0.00523,0.00209,0.00044,0.00777,0.50734386482472,0.011681592487589178,0.6651490375353399,12,0.00777,7.77e-06,4.1958000000000006e-06,0.00019071818181818186,0.005477563211887485,7.77e-07,6.993000000000001e-06,1.6783200000000002e-06,0.0018242608695652176
112,2025-12-10,0.846,0.411,2.3451999999999997,-17.145833333333332,68.0,2.2733333333333334,0.30000000000000004,0.04109,0.03143,0.02545,0.09797,0.3976360340274978,0.009155569683483137,10.700590284047555,12,0.09797,9.797e-05,5.29038e-05,0.0024047181818181817,0.005636753165141093,9.797e-06,8.8173e-05,2.116152e-05,0.023001652173913045
113,2025-12-11,0.929,0.384,3.077,-22.145833333333332,60.916666666666664,3.4600000000000004,2.0,0.00064,8e-05,0.0,0.00071,0.3738346775121443,0.008607543449717122,0.08248578751273494,12,0.00071,7.1e-07,3.834e-07,1.742727272727273e-05,0.006661862528875658,7.1e-08,6.39e-07,1.5336e-07,0.00016669565217391306
114,2025-12-12,0.679,0.613,0.38159999999999994,-26.3125,53.958333333333336,1.7158333333333333,0.30000000000000004,0.0,0.0,0.0,0.0,0.5833078801137263,0.013430663939618549,0.0,12,0.9944806996247388,0.0009944806996247388,0.000537019577797359,0.024409980808970867,0.006700440021873392,9.944806996247388e-05,0.000895032629662265,0.0002148078311189436,0.23348677295537348
115,2025-12-13,0.68,0.597,0.446,-22.041666666666668,70.375,2.15375,0.4,0.0,0.0,0.0,0.0,0.5683964237079776,0.013087327655876184,0.0,12,0.9690581807382778,0.0009690581807382777,0.00052329141759867,0.023785973527212276,0.009508695652173915,9.690581807382778e-05,0.00087215236266445,0.000209316567039468,0.2275180076515957
116,2025-12-14,0.699,0.485,1.1462,-10.825000000000001,99.45833333333333,2.0145833333333334,0.7000000000000001,0.0,0.0,0.0,0.0,0.464217190762061,0.010688600817296456,0.0,12,0.79144316815483,0.00079144316815483,0.0004273793108036082,0.019426332309254918,0.0006808695652173913,7.9144316815483e-05,0.000712298851339347,0.0001709517243214433,0.18581709165374272
117,2025-12-15,0.588,0.456,0.6964,-5.6625000000000005,95.5,2.935416666666667,0.3,0.00456,0.00766,0.00286,0.01509,0.4353009248846958,0.01002280379547012,1.5055667364076342,12,0.01509,1.509e-05,8.1486e-06,0.0003703909090909091,0.0064004537537388296,1.5089999999999999e-06,1.3581e-05,3.25944e-06,0.0035428695652173917
118,2025-12-16,0.803,0.468,1.8942999999999999,-12.8125,76.66666666666667,3.514583333333333,7.3999999999999995,0.0,0.0,0.0,0.0,0.4500976445806957,0.010363498266470518,0.0,12,0.7673707757810284,0.0007673707757810285,0.0004143802189217554,0.018835464496443428,0.004120434782608697,7.673707757810284e-05,0.0006906336982029257,0.00016575208756870215,0.18016531257467627
119,2025-12-17,0.301,0.301,0.0,-15.666666666666666,96.75,3.7695833333333333,6.5,0.0,0.0,0.0,0.0,0.28587761745216855,0.0065823321418361815,0.0,12,0.48739230636736247,0.0004873923063673625,0.00026319184543837574,0.011963265701744353,0.0032282608695652177,4.873923063673625e-05,0.00043865307573062625,0.0001052767381753503,0.1144312371471199
120,2025-12-18,0.829,0.447,2.0673000000000004,-21.420833333333334,73.08333333333333,2.14875,0.3,0.0,0.0,0.0,0.0,0.4309397952786596,0.009922388786291139,0.0,12,0.7347085882352686,0.0007347085882352686,0.0003967426376470451,0.01803375625668387,0.003885652173913045,7.347085882352686e-05,0.0006612377294117418,0.00015869705505881803,0.17249679897697615
121,2025-12-19,0.917,0.344,3.1660999999999997,-19.916666666666668,86.95833333333333,4.6691666666666665,2.1,0.0,0.0,0.0,0.0,0.3363132075421321,0.007743611603657592,0.0,12,0.5733798656454481,0.0005733798656454481,0.00030962512744854196,0.01407386942947918,0.010189565217391306,5.7337986564544804e-05,0.0005160418790809033,0.0001238500509794168,0.13461962062980087
122,2025-12-20,0.902,0.363,3.1033000000000004,-27.575,29.791666666666668,2.3520833333333333,0.0,0.0,0.0,0.0,0.0,0.3537892465101802,0.008145997400896898,0.0,12,0.6031747373626365,0.0006031747373626365,0.00032571435817582375,0.01480519809890108,0.009485217391304349,6.031747373626365e-05,0.0005428572636263729,0.0001302857432703295,0.14161493833731467
123,2025-12-21,0.736,0.542,0.9957,-24.7375,95.75,1.5366666666666668,0.0,0.0,0.0,0.0,0.0,0.5180185472774146,0.01192737705106247,0.0,12,0.8831690173885436,0.0008831690173885436,0.00047691126938981357,0.021677784972264254,1.1739130434782611e-05,8.831690173885436e-05,0.0007948521156496892,0.00019076450775592542,0.2073527258216581
124,2025-12-22,0.893,0.368,3.0256999999999996,-22.229166666666668,81.29166666666667,1.8333333333333333,0.9,0.0,0.0,0.0,0.0,0.35830358859889877,0.008249940127489645,0.0,12,0.6108712321843061,0.0006108712321843061,0.0003298704653795253,0.014994112062705695,0.006895095699802652,6.108712321843061e-05,0.0005497841089658755,0.00013194818615181012,0.14342194146935883
125,2025-12-23,0.937,0.302,3.6284,-25.129166666666666,36.0,1.9112500000000001,0.0,0.0,0.0,0.0,0.0,0.2974616105531979,0.006849053582987381,0.0,12,0.5071418382291877,0.0005071418382291877,0.0002738565926437614,0.01244802693835279,0.0069551101344964205,5.071418382291877e-05,0.00045642765440626895,0.00010954263705750456,0.11906808375815714
126,2025-12-24,0.388,0.386,0.0099,-24.745833333333334,85.04166666666667,1.7195833333333332,5.0,0.0,0.0,0.0,0.0,0.3666406708468514,0.008441901446248755,0.0,12,0.6250851107712994,0.0006250851107712994,0.0003375459598165017,0.01534299817347735,0.006233478260869566,6.250851107712994e-05,0.0005625765996941695,0.00013501838392660068,0.1467591129636964
127,2025-12-25,0.941,0.299,3.6281,-20.224999999999998,59.791666666666664,2.482083333333333,5.7,0.0,0.0,0.0,0.0,0.29472955974562903,0.006786148113143108,0.0,12,0.5024839690469787,0.0005024839690469787,0.00027134134328536853,0.012333697422062207,0.000692608695652174,5.024839690469787e-05,0.0004522355721422808,0.00010853653731414742,0.11797449708059501
128,2025-12-26,0.455,0.444,0.069,-18.816666666666666,89.04166666666667,2.4575,1.3,0.0,0.0,0.0,0.0,0.4218774447999055,0.009713728166517825,0.0,12,0.7192582009670581,0.0007192582009670581,0.00038839942852221136,0.017654519478282334,0.007923913043478262,7.192582009670581e-05,0.0006473323808703523,0.00015535977140888454,0.16886931674878758
129,2025-12-27,0.715,0.575,0.8245999999999999,-20.287499999999998,97.20833333333333,5.014583333333333,7.7,0.0,0.0,0.0,0.0,0.5484562831247919,0.012628205918948332,0.0,12,0.9350622660012508,0.0009350622660012507,0.0005049336236406754,0.022951528347303428,0.008229130434782609,9.350622660012507e-05,0.0008415560394011256,0.00020197344945627015,0.2195363581046415
130,2025-12-28,0.416,0.415,0.0044,-24.275000000000002,58.708333333333336,3.4204166666666667,0.30000000000000004,0.0,0.0,0.0,0.0,0.3941669502884802,0.009075694030392257,0.0,12,0.6720146218758637,0.0006720146218758637,0.00036288789581296645,0.01649490435513484,0.009755217391304348,6.720146218758638e-05,0.0006048131596882773,0.00014515515832518657,0.1577773460056376
131,2025-12-29,0.378,0.377,0.0111,-0.7791666666666667,98.66666666666667,4.10625,0.0,0.0,0.0,0.0,0.0,0.35807608828455195,0.008244701932751808,0.0,12,0.6104833672514126,0.0006104833672514126,0.00032966101831576283,0.014984591741625584,0.0025708695652173915,6.104833672514126e-05,0.0005494350305262714,0.00013186440732630513,0.14333087752859255
132,2025-12-30,0.593,0.523,0.39139999999999997,0.1166666666666667,76.41666666666667,2.4720833333333334,0.0,0.0,0.0,0.0,0.0,0.49789651003410923,0.011464067143535364,0.0,12,0.8488629873179471,0.000848862987317947,0.00045838601315169146,0.02083572787053143,0.006004286399252992,8.48862987317947e-05,0.0007639766885861524,0.00018335440526067657,0.19929826658769195
133,2025-12-31,0.406,0.405,0.0044,-5.7875000000000005,100.0,2.31375,1.4000000000000001,0.0,0.0,0.0,0.0,0.3846693550242886,0.008857011899434246,0.0,12,0.6558221864483766,0.0006558221864483766,0.0003541439806821234,0.016097453667369248,0.006855652173913044,6.558221864483766e-05,0.000590239967803539,0.00014165759227284937,0.1539756437748363
134,2026-01-01,0.254,0.254,0.0,-9.991666666666667,99.66666666666667,2.3058333333333336,4.7,0.0,0.0,0.0,0.0,0.24123891971046782,0.0055545261263335215,0.0,1,,,,,0.001173913043478261,,,,
